"target_name" "canonical_smiles" "ecfp" "measurement_value" "new_measurement_value" "measurement_type" "ligand_eff"
"Cyclin-dependent kinase 2" "Nc1ccc(cc1)c2nn3c(COc4ccc(Cl)cc4)nnc3s2" "0000000000000000000000000100000100010000000000000010000000000001010000000000001000000000000000000000000000100000000000000100000000000100000000000000000010000000000000000000001000000000000000000000000010000000000000100000000000000000000000000001000000000000001100000000000000000100000000000000000000000000000001000000000000100000000000100000000000100000000000000000000000000100000000000010001000000000000010000000000000000000100000000010000000000000000000000000000000000000000000001000000000001000000000000000000000000000001100000000000000010000001001000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000010000000000000100000000000000000000000000000000000010000000000000100000000100100000010010000000010000000000000000000000000100000000000000000000000000100000000000100000000000001000000000000001000000000000000000001000000000000000000000000100000000000100000000000000000000000000000000000010000000000000001000001000000000100100000000000000001000000000000000000000000000000000000" "330.000000000000000000000000000000" "330.000000000000000000000000000000" "IC50" "0.37"
"Cyclin-dependent kinase 2" "COCCOc1ccc2Nc3nccc(n3)c4ccc(COC\C=C\CN(C)Cc1c2)s4" "1100000000000010001000000100000000000000000000000001000001000000010000000100000000000000000000000000000000100000000000001000100000000100000000000000000010000000010000000001000000000000000000000000000000000000000000000000100100100000000000000001000000001000000000000100000000000001001000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000001000100010000000000000000000100001000000001001100000001000000000100010000000000110001000000000000000000000000100000000100000010100000010000100000001000011010010000000000000100000000001000010000000000000000000000000001000000000000000010000000000010001000000000000001111001000100000001000000100000001001000000010001000000000000010000000001000100000000000000000000000000001000000100000000000000000000100000100000000000000000000000000000000000000000000000000000000000000000000101000000000000000000000000000100000000000000100100100000000000000010000000000110000000000000001000100000010000000000000000001000000000000100000000000000000" "330.000000000000000000000000000000" "330.000000000000000000000000000000" "IC50" "0.28"
"Cyclin-dependent kinase 2" "Cn1cc(C2=C(C(=O)NC2=O)c3coc4cc(CO)ccc34)c5cc(Br)ccc15" "0001000000000010000000000000000000001000000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000001100000000000000000010000000000000000000000000000000010000000000000000000000000000000100000000000000100000000000100000000011000010100000010000100000100000000000000000000000000000000000000000000100000000000001000000100000000000000001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000010000000101000000100000000100010000000000000000000101000000000000000000000000010000010000000000000000000000000000000000000000000100000000000000000000000000010000000100100000000000000010000100000000000000000000000000000010000000100000000000001000000000000000000000000000000000000000000000000010100000100010000000000001100000000000000100000000100000000000000000000010000000100000000000001000000000000000000000000001000000010000001000000000000001000010010100100000000000000100000000000000000010010000010010000001000000000000000000" "337.000000000000000000000000000000" "337.000000000000000000000000000000" "IC50" "0.30"
"Cyclin-dependent kinase 2" "OCCc1cccc2NC(=O)\C(=C/c3[nH]cc4C(=O)NCCc34)\c12" "0100010000000010001000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000101000000100000000000011000010000001000000000000000000000000000000000000010000000110000000000000000001000000100000000000100000000000000000000000000000000000000000100000000000000000000000000000100001000100100000000000000000000000000000000001000000000000000000000000000100000000000000010000000001000000000000000000000101000000000010000000000000000000000000100000001000100000000000000101000000000000000000000000000000000000000001000000000000000000000000000000010000000000000000000010000001000000000000000100000000000000000000000000000000010100010000000000000000101000000000000000010000010000000000100000000000000000000000000000000000000000010000000000000000001000110000000000100000100000000000000000000000000000000000000100000001000000010000010000000010000000000000000000000100000000000000000100000000000000000000000000010110000000000000000000001100000000000000000000000000000000000000000000000000010100" "340.000000000000000000000000000000" "340.000000000000000000000000000000" "IC50" "0.37"
"Cyclin-dependent kinase 2" "O=C(Nc1n[nH]c2cc(ccc12)c3cccs3)C4CC4" "0000000000000010000100000100000000000000000000000000000000000000000000000000000010000000100000000000000000000000000000000010000000000100000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000100000000000100001000000000000000000000000000000000000000100000000000100000000000000001000000000000010000000000000000000001000010000010000000000000000000000100000000000000001000000000000000000000000010000000100000000001000000000001000000110000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000100000000000000000000000000000000000100000000000000000000000000001000000000000000000000000000110000000000000001100010000000000000000100100000000000000100000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000010000010000000000000000000000000100000100000000000000000000000000100011100000000000000000000000" "341.000000000000000000000000000000" "341.000000000000000000000000000000" "IC50" "0.44"
"Cyclin-dependent kinase 2" "COc1ccc(cc1)c2nc3c(NCCCNC(=O)C4CC(O)C4)c(Br)cnc3[nH]2" "0000000000000110000101000000000010000000000000000000000000000000000001000000000000000000100000000000000000000000100000000001000000000100000000100000001010000000000000000000100001000000000010000000000000000100100000000000000000000100000000000000000000000000000100000000011000000000000000000000000000000000000000000000000000001001000000100000000000100000000000010001000000100101000000000000000010000000000011000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000001011101000000010000000000000000000000000100000011000000000000000000000000000001001000000000000000000000000000000010010000000100110000100000001000000000000000000100011000000000000000000000000000000000000000000001000000000000001000000000000000100000001000000000010000000000000001000000000010000000000000000001000100000100000000000100000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000010000000000010000101000000001000100000000000100000100000000000000000000000010000000000000" "345.000000000000000000000000000000" "345.000000000000000000000000000000" "IC50" "0.29"
"Cyclin-dependent kinase 2" "N[C@H](CNc1oc(nn1)c2ccc3cnccc3c2)Cc4ccc(cc4)C(F)(F)F" "0000000000000100000000000000001000100000000010010000000000000000000000000000000010000000000000000000000000000000001000000000000000000100000010010000000010000000010000000000000010000000000000000000000000000010000001000000000000110000000000000000100000000000000000000001010000000000100000000000000000000000000000000000000000000000100000100000000000100001000000000100000000000100000000001000000110000000000010000000000100000000000000000000000000000000000000000000100000000000000000001000000010001000000000000000100000110000000000000000100000000000000001000000010000001000000000001001001010000000100000000000010000010000000000000000000000000100000000101000000000000000000000000000000000000000011000000001000000000000000000000000000101000000000000000001000000000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000001000000000000000100010000000000010100000000000000000000100000000000100000000000000000001010000000000001000000000100000000100000000000000000000100010000000000000000000000000000000" "348.000000000000000000000000000000" "348.000000000000000000000000000000" "IC50" "0.29"
"Cyclin-dependent kinase 2" "NS(=O)(=O)c1ccc(Nc2cc(OC3CCCCC3)nc4ncnn24)cc1" "0000001010000010000000000101000000000000000000010000000001000000000000000000000000000000100000000000000000000000000000000000000100000101000000000100000000100000000001000001000000000000000000000100000000000000010000000001000000000000000110000000000000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000100000000000000010010000000000010100000000000000000000000000000000000000000000000000000000000100000100000101000000100000000000000000001000010010000000100000101000000000000000001000000010100000000000000000100000000000010000000000000000000000010100000000000000000010100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100000000000000000000010000000000001000000000000000100000000000000000000000000000000000110000000000000000000000000000000000000000000000001000000000000000000100000000000000001000000000000000010000000000000000000000000000000001000000100100000000000000000000001100000000000000010000000000000" "350.000000000000000000000000000000" "350.000000000000000000000000000000" "IC50" "0.33"
"Cyclin-dependent kinase 2" "COc1cccc(F)c1C(=O)Nc2c[nH]nc2C(=O)NC3CCNCC3" "0001000000000010100110000000000000100010000000000000000000000000000000000000000000000000100001000000100000000000000000000000010000000100100000000000000000000100000000000000000000000000000000010000000010000000001100000000100000000000100000000000000000010000000000100000000000000100000000000000000000000000000000000000000000000000000000000000000000110000000100000000000000000100000000000001001000000100000010010000000000000000000000000001000000000000000000000000100000100000000000000000011000010000000000000001000000010000010000000000000000000000000011000000000000001000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000100000000000000010000000000000000000001000000000000000000000010000000000000000000001000001001010000000100100000000000000000000000000000001000000100000000000000000000000000000000001000000000000000000000001100100010100000000000000000000000000000000000000000000010000000000000000000100000000100000000000000000000000000000001000000000000000" "350.000000000000000000000000000000" "350.000000000000000000000000000000" "IC50" "0.34"
"Cyclin-dependent kinase 2" "C\C(=C/1\C(=O)Nc2ccccc12)\Nc3ccc(cc3)S(=O)(=O)N" "0000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000000000000010000000000101001000000100000000000000000000000001000000000101000000000000000000000000000000000000000000000000000100000000100000000000010000010000000100000100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000101000001000100000000000100101000000010000000000000101000000000100000001000000010000000000000000000000011000100000000000000000000000000000000000000000001000000000000000000000010000100100100000000000000000000000010000000000000000000000010000000000000000000000000010000000000000000000010000000000000000000000010000000000100000000000000000000000100010000000010000000000000000000000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000" "360.000000000000000000000000000000" "360.000000000000000000000000000000" "IC50" "0.38"
"Cyclin-dependent kinase 2" "Nc1nc(cc(n1)c2cc(ccc2O)N3C[C@H](O)[C@@H](O)C3)C4CCCNC4" "0000000000000010000000000000000000000000000000100000000000100000100000000000001000000000100000000000000001000110000000000000000000000110000001000000000000000000010000000100010000000000010000000000000000000000000000000000100001000000100010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000100000000100000000000000000000000000000000000000100010000000000000100000010000000000000100000000000000000000000000000001000000101000000000000100000000000000000000100000000100001010000001000000000001000000000000000000100000000000000000000000000001000000000000001000000000000100000000001001000001000000010000000100000000000000000000100000000000000000000000000000100000000000000000000000100000000100000000000000000000000101000100000000000000000000000000000000000000000000000000000000000100000001000000000000000000000100000000000000000000100100000000000000000000000000000000000000001000011000000000000000000000000000000100000001000000000000000000000010000000001011000000001000" "360.000000000000000000000000000000" "360.000000000000000000000000000000" "IC50" "0.33"
"Cyclin-dependent kinase 2" "CN1CC(C1)[C@@H](NC(=O)c2ccc3cnccc3c2)c4ccc(Cl)c(Cl)c4" "0000000000000010000100000000000000000000000000000000000000100000010000000000001010000000100000000000000010100010001000000000000000000100000011000001000000000000000000100000000000000100000000001000000000100010000000000000000010000000000000000000100000000000000000000000000000000100000000000100000000000000000000000000000000000000000000000000000000000101001000000000000000000110000000001000000110000000000010000010000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000001000000110000000100000000100000000000000001000000000000000000000100001001010010000100100000000000010000000000000000000100010000100000000000100000000000000000000000000000000000000100010000000001000000000000000000000000101000000000001000000010000000000000000000000000000000000000000010000000000000000000000000000100000000000000000000000000001000000000000000010000000000000000000000000000000010000100000000000000000000000000000000000000000000010000000000100000000100000000000000000000000000000000000000000000000000000001" "360.000000000000000000000000000000" "360.000000000000000000000000000000" "IC50" "0.33"
"Cyclin-dependent kinase 2" "N#Cc1cnn2cccnc12" "0000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000000000000010000000000000000100000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000010100000000000000010010000000100000000000001000000000100000000000100000000000000000000000000000000000000100000000000000000000000000100000000000000000000000000000000000100000000000000000001000000000000001000000000000000000010000000010000010000000010001000000001000000001000000000000000000000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000" "370.000000000000000000000000000000" "370.000000000000000000000000000000" "IC50" "0.80"
"Cyclin-dependent kinase 2" "COc1ccc(cc1)c2nc3c(NCCCNC(=O)C)c(Br)cnc3[nH]2" "0000000000000100000101000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000100000000001000000000100000000100000001010000000000000000001000001000000000010000000000000000100100000000000000000000000000000000000000000000000000100000000011100000000000000000000000000000000000000000000000000001000000000100000000000100000000000010000000000100101000000000000000010000000000011000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000001011101000000010000000000000000000000000100000011000000000000000000000000000001001000000000000000000000000000000010010000000000100110100000001000000000000000000100010000000000000000000000000000000000000000000001000000000000001000000000000000100000001000000000010000000000000001000000000010000000000000000000000100000000000000000100000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000010000000000010000101000010000000100000000000100000100000000000000000000000000000000000000" "370.000000000000000000000000000000" "370.000000000000000000000000000000" "IC50" "0.34"
"Cyclin-dependent kinase 2" "Cc1cc(c2ccc[nH]2)c3C(=O)Nc4ccc(F)c1c34" "0000000000000000000010000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000001000000000000000000000000000000000000000000010000000000000000100000000000001000000000000000000000010100000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000000001001000000000000000000000000000000000000000100000000000000000001000000000000000000010000000010000000100000000000100000100000100000000000000101000000100000010000000000000000000000000001010000000000000000000001000000010010000000000000000010000000000100000000000000000000000000000000010000011000000100000000000100000000100000000000000000000000000000000000000000000001000001000000000000000000000000000000000100001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000000000100000000000000000100010000000000000000000100000010000000000000000000000000000000000000000000000000" "376.000000000000000000000000000000" "376.000000000000000000000000000000" "IC50" "0.44"
"Cyclin-dependent kinase 2" "N[C@@H]1CC[C@H](CC1)Nc2cc(Nc3ccccc3Cl)n4nccc4n2" "0000000000010010000000000000000000000000010000000000000100000000000000000000000000000000100000010100000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000101000000000100000000000000100000000000010000000000000000010000000000100100000000000000000000010000000000001100000000000000100000000100010000000000000000010000000000000000000000000110000000000000100000000000000000000100000000000001000001000000000000000000000001010010000000100000000000000000000000001010000000100000000000000000000010000100100000000000000000000000010000000000100000000001100000000000000100000000000000000000000000000000011000000000000000000000000000000000000000000000000000000000010000000000010000000000001000000000000100010000000000000000000000000000000000100100000000000000000000000000000010000000000000000000000000000000000000001010000000000000000000000010000000000000000000000000000000000000000000101000000000000000000000000000000110100000000000000010000" "390.000000000000000000000000000000" "390.000000000000000000000000000000" "IC50" "0.35"
"Cyclin-dependent kinase 2" "CC[C@H](Nc1nc(NCc2cccnc2)c3ncn(C(C)C)c3n1)C(O)C(C)(C)C" "0100000000000100000000000000000000000000000000000010000000001000100000000000000010000000000000000000000010000000001100000000000000000100000000010000000010000000000000000000000000000000000000001100000100000010000000000000000000000000000000000000000000000100001000000000110100000000000000000000000000000000000000000100001001000000000000000000000100000000000100000000000000000000000000001000010010000000000010000000000000000100000000010000000000000000000000000000000000100000000000010000001000000000000000000000000001010001000101000010000000000000000001000000000100000000000000000100001110010000000100010000010000001001000000000100100000000001000000000100001000010000000000000000000000000000100000000000000000000000000000000000100000000000000010000010000000000000000000000000000000000000000010000000000101000000000000000000000000001000000000000000000100000000000000000000000000000000000000000100000000000000000000000000000001000000000000000000000000010000000000000000000100010010110000000000000001000000000000000000000000000000" "390.000000000000000000000000000000" "390.000000000000000000000000000000" "IC50" "0.29"
"Cyclin-dependent kinase 2" "CCN(CC)c1cc(Nc2ccc(cc2)S(=O)(=O)N)n3ncnc3n1" "0000000010000001010000000000000000000000000000010000000001000000000100000000000000000000000010000000000000000000000000000000000000000101000000000100000010100000000000000001000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000010100000000000000000000000000000000000000000000000000000000000100000000000101000000100000000000000000001000010010000000100000101000000000000000001010000010000000000000000000100000000000010000000000000000000000010100000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000010000000000000000010010000000000000000000000010000000000000000000000000000000000010000000000000000000000000000111000000000000000000000000010000000000000000000001000000000000000000100000001000000000000000000001000000000000000000000000010000000000001000000100100000000000000000000001100000000000000000000000000000" "400.000000000000000000000000000000" "400.000000000000000000000000000000" "IC50" "0.35"
"Cyclin-dependent kinase 2" "COCCN(C)S(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc(C)n3C)cc1" "1000000000010000000000000000000000010000000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000000101010000010100000010000100000000010001000000000000000000000000000000001000000000000001000000000000000100001000000000000000000000000000001000000001000000000000000000100000000000000000000100000000000000000000000000100000100000000000000000000000000000000000000000100000000010000000000000000000000001001000000000000000001010100000000100000000000000000000000000000000000000000001000000010000000100000111000000000000000011000000001000000000000000000101000010000000001000000000000001001110000000000000000000000000000000000000000000010000000001000000000000000100000000001000000000000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000100000000000000000000001000100000001000000000001000000000000000000010000000000000000000001000000000000000000000001000000000000000000000000010000000000010000000000000000000100100000010000000001000000000000000000000000100000000000" "400.000000000000000000000000000000" "400.000000000000000000000000000000" "IC50" "0.30"
"Cyclin-dependent kinase 2" "Sc1nn2c(COc3ccc(Cl)cc3)nnc2s1" "0000000000000000000000000100000100000000000000000010000000000001000000000000000000000000000000000000000000100000000000000100000000000100000000000000000010000000000000000000000000000000010000000000000000000000000000100000000000000000000100000001000000000000001100000000000000000100000000000000000000000000000001000000000000100000000000000000000000100000010000000000000000000100000000000000001000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000001100000000000000010001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000100100000010010000000010000000000000000000000000100010000000000000000100100100000000000100000000000000000000000000001000000000000010000000000000000000000000000000000000001000100000000000000000000000000000000000000000000000000000000001000000000100100000000000000000000000000000000000000000000000000000" "400.000000000000000000000000000000" "400.000000000000000000000000000000" "IC50" "0.49"
"Cyclin-dependent kinase 2" "COc1ccc(cc1F)c2cc(Nc3ccc(cc3)S(=O)(=O)N)[nH]n2" "0001000000000000000000000000000000100000000000000000000000000000000000000000000000001000100000000000000010000000000000000000000000000101000000000100000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000100010001000000000000000100000010000000000000000000001000000000000000000100000000000100000000000000000000000000000000000000000000100000000000010100000000000000000000000000000000000000000000000000000000000100000010000101000000000000000000000000001000010110000000000000101000000000000000011000000010000000000001000000010000000000000000000000000001000000000000000000001000000000100000000000000000000000100000000000000000000000000000000000000000010001000000000000000000000000000000000100000000000000000000000000000000001000000000000000100000000000100000000000000000110000000000000000001000000010000000000000000000001000000000000000000100000000000000000000000000000000000000100010000000000010000010000000000000110100000000000000000000000000000000110000000000000000000" "407.000000000000000000000000000000" "407.000000000000000000000000000000" "IC50" "0.35"
"Cyclin-dependent kinase 2" "C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(C)nc1C#N)c3ncc(F)cn3" "0000000000010000000000000000000000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000000000000000000000000000000000000000000001000000000001010001001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000001000100000000000000000001000000000000000000000000010000000000010000000000000010001000000010000000000000000000000000000000000100000010000000000000000000000000000010000000010010000000000000000000000000000000000000000010000000000000001010001000000000000100000000000000000001000000000000001000000000101000001000000000000000100000000000000000000000000000000000000000000010100000000000000000000000001000000100000000010000000010000010000000110000000010001000100000001000000000000010000000100000000001000000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000100000000000000000010000000000000000000000000010100000010" "410.000000000000000000000000000000" "410.000000000000000000000000000000" "IC50" "0.34"
"Cyclin-dependent kinase 2" "CCNC(=O)N1CCC(CC1)Nc2ncc(C#N)c(n2)c3c[nH]c4cc(F)ccc34" "0000000010000010000100000000000100100000000000000000000001000000000000000100000000000000100000001000010000000000001000000000000000000100000010010000000010000000000000000000001000000000000000000000000000000000000000011000001000000000000000000000100000000000000000000001010000000000000100001001000001000000000000000000100000000000000000000000000000100000000000010001010000000000000010000000000010000000000010000000000000010000000000000000000000000000000000000000000000100000000000100000000000000000000000000001010000110000000100000010010100000000000001000000000000000000000000000001000000000000000000000000000100001000000000000000000000000000000010000000110100000100000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000000000010010000001000000000000000000000100100000100000000000000000000000000000001000000000000000000000000001000000110000000000000000000000000100010000000010000000010000000000000000000000000010010000001100000000000101000000000000000000000001000000000000000100000000010000" "412.000000000000000000000000000000" "412.000000000000000000000000000000" "IC50" "0.29"
"Cyclin-dependent kinase 2" "CN1C\C=C\COCc2cncc(c2)c3ccnc(Nc4cccc(C1)c4)n3" "0100000000000011100000000000000000100000000000000000000001000000010000000000100000001000000000000000000000000000010000001000000000000100000000100000000000000000000000000000000000100000000000100000000000000000000100000100100100100000000000000001000000000000000000000000000000000000001000000000000000000000000000000000000001000000000001100000000000000000000000000000010000000000000000001100000010000000100010000100000000000000000001000000001000000000001000000000100010000000000010000000001000000000000000000100000000100000000100000000000000000001000001000000000000000000100000000001000010000000000000000000000000001000000000000000010000000000000001000000000000000101000000000010000000000100000011001010000000000000000010000010000000001000100000000010000000000000000000000000000000001000000000010100000000000000000000000000000000000000000000000000000000000000000000000000100000001100000000000000000000000000100000000100000000000000000000010000000000010000000000001001000100000000100000000000000001000000000000100000000010000000" "420.000000000000000000000000000000" "420.000000000000000000000000000000" "IC50" "0.31"
"Cyclin-dependent kinase 2" "Nc1nc2ccc(cn2c1C(=O)c3c(F)cccc3F)C(=O)c4ccccc4Cl" "0000000000000000000100000000001000110000000000000000000000000000000100000000000000000000000000010000100000000000000000000000000000000101000000000000010000001100000000000000000001000000000000010100000010000000001000000000000000000000000000000000000000000000000000100000000000010100000000000010000000000000000000010000000000000000000000000001000000000000000001000000000000000000000000000010000000000000000010000000000000000000000000000100000000100000000100001000000000100000000000001000001000000010000000000001000000000000000100000000000000000000000001000010001000000000000000000000010000010000000000000000000000000010000000000000010000000000000000000100000000000000000000001000000100000000000000000100000000000000000000000000001000100000000000000010000000000000000001000000000000001000000000000000000000000000000000000000100000000000000000000000000000000100000000000000100000000000000000110000000000100000000000000010000000000000000000000000001000100000000000000000100100010000000000000100000000000000000000000000000000000000" "428.000000000000000000000000000000" "428.000000000000000000000000000000" "IC50" "0.30"
"Cyclin-dependent kinase 2" "CC1=C(Br)C(=O)N(C2CCCC2)c3nc(Nc4ccc(cc4)N5CCNCC5)ncc13" "0000010000000010000000000000000000010000000000100001000000000000100000100000000000000000100000000000100000000000000010000000000000000101000010000000000000000000000000000100011000001000000000000000000000000000000000000001100000100010100010001100100000000000010000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000100100000000000000000000100000000000000010000000000010000000000000000000000001000000000000001000001000000100000000000000100000000000000000000000000000000001000000010000000100000110000000000000000001000000000000000000100000100001000000000000000001000010000000001000000000000000000000000000000000000000010000000100000000000000000000000000000000000000000000000000000000000000000000000000000010010010000001000000000000000001000100000000000010110000000000000000000100000000000100000100000000000100000000000000000000000000000000000000000001000000001000000000000000000000000000000000001000000101000000010000010000000000000100110000000000000000000000000000000000001001000000000000" "439.000000000000000000000000000000" "439.000000000000000000000000000000" "IC50" "0.28"
"Cyclin-dependent kinase 2" "O=C(Nc1ncnc2oc(cc12)c3cccnc3)C4CC4" "0000000000000010000100000000000000000000000000000000000010000000000000000000000010000000100001000000000000001000000100000000000000000100000000000000000000001000000001000000000101001000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000110000100000000000000010000000000001000010000000000001000000000100000001000100000000000000001000000000000010000001000000010000000000010000000000000000000000000000000000000000100000000000000100000000000000000000000011000000001000000000001010010010000000000000010000000000000000001000000000000000000000000010001000010000000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000010000000000000000000101000000000000000000001000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000100000000000000000000000000010000000100000000100100000010000000000001000000000000000000000000" "440.000000000000000000000000000000" "440.000000000000000000000000000000" "IC50" "0.41"
"Cyclin-dependent kinase 2" "ONC(=O)\C=C\c1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2" "0000000000000000000100000000010000100000000000000000000010000000001000001000000000001000000000000000000000000000001000000000000000000101000000010000000110000100010000000000000100000000000000000000000000000000000001100110001000000000100000000000000000000000000000000000010000000100000000000000001000000001000000000000000001000000000000100000000100100000000000100001000000000000000000000100010000000000000010000000000000000000000010000100010000000100000000000000100000100001100000001000011000000100000000000001000000110001100000000100000100000000000001110010000000000010010000000001010000010000000000000000000000000011000000000100000000010001001000000010000000000000000100000000000010000000000100000000000010001100000000000000101000000000000000000011100000000000000000000000000000001000000000000000000100000000000000000000000100000000000000000100000001010000010100000000000000000000000000000100000000000010000100000100000000000000000000010000000000000010000000010000100100000001000000000000001010000100000000000000000000000000" "440.000000000000000000000000000000" "440.000000000000000000000000000000" "IC50" "0.23"
"Cyclin-dependent kinase 2" "ONC(=O)\C=C\c1ccc(s1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2" "0000000000000000001100000100000000100000000000000000000000010000001000001000000000010000000000000000000000000000000000000000000000000101000001010000000110000100010000010000000100000000000000000000000000000000000001100110000000000000000000000000000000000000000000001000010000000100000000000000001000010001000000000000001001000000000000100000000100100000000000100000000000000000000000000100010000000000000010000000000000000000100010000000010000000100000000000000000000100001000000001000011000100100000010000001000000110001100001000100000100000000000101110010000000000010010000000001010000010000000000000000000000000001000000010100000000010001001000000000000000000000000100000000000000000000000100000000000010001100000000000000101000000000000000000010000000000000010000000000100000001000000000000000000100000000000000000000000100000000000000000100000001010000000100000000000000001000000000000100000000000000000000000100000000000000000000010000000000000010000000010000000100000001000000000000001010000000000000000000000000000000" "440.000000000000000000000000000000" "440.000000000000000000000000000000" "IC50" "0.23"
"Cyclin-dependent kinase 2" "O=C(Nc1ncnc2oc(cc12)c3cccnc3)C4CCCC4" "0000000000000010000100000000000000000000000000000000000010000000000000000000000010000000100001000000000000001000000100000000000000000100000000000000000000001000000001000000000101001000000000000000000000000000000000000000001000000000000010000000000000000000000000000000000110000100000000000000010000000000001000010000000000001000000000100000001000100000000000000001000000000000010000001000000010000000000010000000000000000000000000000000000000000100000000000000100000000000100000000000011000000001000000000001010010010000000000000010000000000000000001000000000000000000000000010001000010000000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000010000000000000000000101000000000000000000011000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000100000000000000000000000000010000000100000000101100000010000000000001000000000000000000000000" "450.000000000000000000000000000000" "450.000000000000000000000000000000" "IC50" "0.38"
"Cyclin-dependent kinase 2" "CN(C)CC(O)COc1ccc(Nc2nccc(n2)c3cnn4nc(ccc34)N5CCOCC5)cc1" "0000100000000010000000000000010000010000000010000010000000000000000000000000000000000010000000010000000000000000000000000000000000000101000000010000000010000100000000001000001000000000000000000000000000000110000000000000000000100000000000001000000000000000000100000000000000000000000000000001100001000000001011000000000000000000000000000000000000100000100000001000000000000000000010000001010000010000000010000000000000000000000000000010000000100000001110000000100100000000000000000000000000000100000000000000000000010000000100011110000000000000000001000000000000000000000000100001000010000000001000000000000001001001000001000100000000000000000000000000000000000000100001000000000000000000000000001000000000000000000000000000000101100000101000000000000010000010000000010000000000100000000100000000101100001001000100000000000100000000000010000000001000000000000000000000000000000000000000000000000100100000100000000000000000000000001000010000001000010000000000000000000100100000000001000000001000000000000000010000000000000000" "450.000000000000000000000000000000" "450.000000000000000000000000000000" "IC50" "0.24"
